date,close
"2005-01-03",82.3166732788086
"2005-01-04",81.3108139038086
"2005-01-05",80.74972534179688
"2005-01-06",81.16031646728516
"2005-01-07",81.0439682006836
"2005-01-10",81.42713928222656
"2005-01-11",80.86603546142578
"2005-01-12",81.13290405273438
"2005-01-13",80.48287200927734
"2005-01-14",80.90706634521484
"2005-01-18",81.74871826171875
"2005-01-19",80.89344787597656
"2005-01-20",80.4007568359375
"2005-01-21",79.90809631347656
"2005-01-24",79.75069427490234
"2005-01-25",79.97650909423828
"2005-01-26",80.21600341796875
"2005-01-27",80.35284423828125
"2005-01-28",80.35284423828125
"2005-01-31",80.85237121582031
"2005-02-01",81.36553955078125
"2005-02-02",81.61188507080078
"2005-02-03",81.3997573852539
"2005-02-04",82.2688217163086
"2005-02-07",82.1593017578125
"2005-02-08",82.25508117675781
"2005-02-09",81.63928985595703
"2005-02-10",81.93350219726562
"2005-02-11",82.63825988769531
"2005-02-14",82.57669067382812
"2005-02-15",82.88460540771484
"2005-02-16",82.93939208984375
"2005-02-17",82.2688217163086
"2005-02-18",82.37825012207031
"2005-02-22",81.15341186523438
"2005-02-23",81.73506164550781
"2005-02-24",82.27559661865234
"2005-02-25",83.0898666381836
"2005-02-28",82.54247283935547
"2005-03-01",82.95306396484375
"2005-03-02",82.91199493408203
"2005-03-03",82.94624328613281
"2005-03-04",83.97942352294922
"2005-03-07",84.02049255371094
"2005-03-08",83.70569610595703
"2005-03-09",82.7751235961914
"2005-03-10",82.95987701416016
"2005-03-11",82.37825012207031
"2005-03-14",82.89142608642578
"2005-03-15",82.20719146728516
"2005-03-16",81.50924682617188
"2005-03-17",81.67351531982422
"2005-03-18",81.43099212646484
"2005-03-21",81.12872314453125
"2005-03-22",80.30439758300781
"2005-03-23",80.37305450439453
"2005-03-24",80.46923828125
"2005-03-28",80.58602142333984
"2005-03-29",80.0501937866211
"2005-03-30",81.1836929321289
"2005-03-31",81.03257751464844
"2005-04-01",80.66846466064453
"2005-04-04",80.80583953857422
"2005-04-05",81.19056701660156
"2005-04-06",81.4721908569336
"2005-04-07",81.91183471679688
"2005-04-08",81.06002807617188
"2005-04-11",81.12181854248047
"2005-04-12",81.5408706665039
"2005-04-13",80.57919311523438
"2005-04-14",79.52815246582031
"2005-04-15",78.41527557373047
"2005-04-18",78.65569305419922
"2005-04-19",79.28079223632812
"2005-04-20",78.1748275756836
"2005-04-21",79.69298553466797
"2005-04-22",79.3907241821289
"2005-04-25",79.9128189086914
"2005-04-26",79.1365737915039
"2005-04-27",79.44567108154297
"2005-04-28",78.44959259033203
"2005-04-29",79.51436614990234
"2005-05-02",79.96089935302734
"2005-05-03",80.09831237792969
"2005-05-04",80.71653747558594
"2005-05-05",80.68907165527344
"2005-05-06",80.43486022949219
"2005-05-09",80.93637084960938
"2005-05-10",80.09831237792969
"2005-05-11",80.53791809082031
"2005-05-12",79.65176391601562
"2005-05-13",79.49375915527344
"2005-05-16",80.23567962646484
"2005-05-17",80.7715072631836
"2005-05-18",81.60271453857422
"2005-05-19",81.94619750976562
"2005-05-20",81.82938385009766
"2005-05-23",82.28280639648438
"2005-05-24",82.09046936035156
"2005-05-25",82.02863311767578
"2005-05-26",82.46825408935547
"2005-05-27",82.60564422607422
"2005-05-31",82.07670593261719
"2005-06-01",82.77738952636719
"2005-06-02",82.95602416992188
"2005-06-03",82.53695678710938
"2005-06-06",82.46141815185547
"2005-06-07",82.52324676513672
"2005-06-08",82.37210083007812
"2005-06-09",82.76365661621094
"2005-06-10",82.57132720947266
"2005-06-13",82.83234405517578
"2005-06-14",83.02466583251953
"2005-06-15",83.18269348144531
"2005-06-16",83.39563751220703
"2005-06-17",83.70464324951172
"2005-06-20",83.73221588134766
"2005-06-21",83.78050994873047
"2005-06-22",83.8494644165039
"2005-06-23",82.67005157470703
"2005-06-24",82.06311798095703
"2005-06-27",82.18035125732422
"2005-06-28",82.87007904052734
"2005-06-29",82.6493911743164
"2005-06-30",82.2010498046875
"2005-07-01",82.44247436523438
"2005-07-05",83.10459899902344
"2005-07-06",82.40798950195312
"2005-07-07",82.73213195800781
"2005-07-08",83.67704772949219
"2005-07-11",84.10468292236328
"2005-07-12",84.32540893554688
"2005-07-13",84.44266510009766
"2005-07-14",84.77369689941406
"2005-07-15",84.72540283203125
"2005-07-18",84.3874740600586
"2005-07-19",84.849609375
"2005-07-20",85.13927459716797
"2005-07-21",84.64268493652344
"2005-07-22",85.2082290649414
"2005-07-25",84.96685791015625
"2005-07-26",85.07030487060547
"2005-07-27",85.38066864013672
"2005-07-28",85.91864776611328
"2005-07-29",85.34619140625
"2005-08-01",85.28413391113281
"2005-08-02",85.79448699951172
"2005-08-03",86.02210235595703
"2005-08-04",85.3323745727539
"2005-08-05",84.75302124023438
"2005-08-08",84.59437561035156
"2005-08-09",85.1047592163086
"2005-08-10",85.06338500976562
"2005-08-11",85.40138244628906
"2005-08-12",84.87718200683594
"2005-08-15",85.40138244628906
"2005-08-16",84.29090118408203
"2005-08-17",84.28402709960938
"2005-08-18",84.27711486816406
"2005-08-19",84.47023010253906
"2005-08-22",84.47023010253906
"2005-08-23",84.31161499023438
"2005-08-24",83.5597915649414
"2005-08-25",83.86327362060547
"2005-08-26",83.29082489013672
"2005-08-29",83.93224334716797
"2005-08-30",83.49082946777344
"2005-08-31",84.5461196899414
"2005-09-01",84.48403930664062
"2005-09-02",84.33228302001953
"2005-09-06",85.31859588623047
"2005-09-07",85.46345520019531
"2005-09-08",85.18062591552734
"2005-09-09",85.93936920166016
"2005-09-12",85.76689147949219
"2005-09-13",85.29100799560547
"2005-09-14",84.9806137084961
"2005-09-15",84.93926239013672
"2005-09-16",85.54322814941406
"2005-09-19",85.25926971435547
"2005-09-20",84.53890991210938
"2005-09-21",83.749267578125
"2005-09-22",84.0470962524414
"2005-09-23",84.1163558959961
"2005-09-26",84.2133560180664
"2005-09-27",84.19258880615234
"2005-09-28",84.27566528320312
"2005-09-29",84.9614486694336
"2005-09-30",85.22462463378906
"2005-10-03",84.9198226928711
"2005-10-04",83.96400451660156
"2005-10-05",82.86265563964844
"2005-10-06",82.56483459472656
"2005-10-07",82.84882354736328
"2005-10-10",82.14923858642578
"2005-10-11",82.03146362304688
"2005-10-12",81.38729858398438
"2005-10-13",81.33881378173828
"2005-10-14",82.19770812988281
"2005-10-17",82.50249481201172
"2005-10-18",81.60893249511719
"2005-10-19",82.96658325195312
"2005-10-20",81.50504302978516
"2005-10-21",81.82366943359375
"2005-10-24",83.09123229980469
"2005-10-25",82.92498016357422
"2005-10-26",82.68258666992188
"2005-10-27",81.80290985107422
"2005-10-28",82.98040008544922
"2005-10-31",83.20899963378906
"2005-11-01",83.45834350585938
"2005-11-02",84.3310775756836
"2005-11-03",84.6912841796875
"2005-11-04",84.58045196533203
"2005-11-07",84.66356658935547
"2005-11-08",84.66356658935547
"2005-11-09",84.7744140625
"2005-11-10",85.43243408203125
"2005-11-11",85.72332000732422
"2005-11-14",85.67485046386719
"2005-11-15",85.36317443847656
"2005-11-16",85.53630065917969
"2005-11-17",86.33285522460938
"2005-11-18",86.6722640991211
"2005-11-21",87.10867309570312
"2005-11-22",87.48271179199219
"2005-11-23",87.98832702636719
"2005-11-25",88.05757141113281
"2005-11-28",87.4341812133789
"2005-11-29",87.33723449707031
"2005-11-30",86.8662338256836
"2005-12-01",87.7528305053711
"2005-12-02",87.86366271972656
"2005-12-05",87.67662048339844
"2005-12-06",87.84285736083984
"2005-12-07",87.3302993774414
"2005-12-08",87.27490234375
"2005-12-09",87.50345611572266
"2005-12-12",87.58657836914062
"2005-12-13",88.18224334716797
"2005-12-14",88.5285873413086
"2005-12-15",88.27232360839844
"2005-12-16",87.98821258544922
"2005-12-19",87.53559875488281
"2005-12-20",87.61914825439453
"2005-12-21",87.75843048095703
"2005-12-22",88.21800994873047
"2005-12-23",88.2667465209961
"2005-12-27",87.36849975585938
"2005-12-28",87.56344604492188
"2005-12-29",87.17354583740234
"2005-12-30",86.70001220703125
"2006-01-03",88.22496795654297
"2006-01-04",88.64275360107422
"2006-01-05",88.69847869873047
"2006-01-06",89.43657684326172
"2006-01-09",89.66635131835938
"2006-01-10",89.75688934326172
"2006-01-11",90.04241180419922
"2006-01-12",89.68727111816406
"2006-01-13",89.60371398925781
"2006-01-17",89.3599624633789
"2006-01-18",89.0048599243164
"2006-01-19",89.3460464477539
"2006-01-20",87.71665954589844
"2006-01-23",88.02998352050781
"2006-01-24",88.12051391601562
"2006-01-25",88.1971206665039
"2006-01-26",88.68453216552734
"2006-01-27",89.50623321533203
"2006-01-30",89.43657684326172
"2006-01-31",88.78203582763672
"2006-02-01",89.40174865722656
"2006-02-02",88.36418914794922
"2006-02-03",87.92552947998047
"2006-02-06",88.15536499023438
"2006-02-07",87.37545013427734
"2006-02-08",88.16923522949219
"2006-02-09",88.02303314208984
"2006-02-10",88.18318939208984
"2006-02-13",88.02303314208984
"2006-02-14",88.95612335205078
"2006-02-15",89.26947021484375
"2006-02-16",89.93793487548828
"2006-02-17",89.69422149658203
"2006-02-21",89.47140502929688
"2006-02-22",90.01454162597656
"2006-02-23",89.88221740722656
"2006-02-24",90.11201477050781
"2006-02-27",90.1468505859375
"2006-02-28",89.29033660888672
"2006-03-01",90.08414459228516
"2006-03-02",90.07720184326172
"2006-03-03",89.659423828125
"2006-03-06",89.24859619140625
"2006-03-07",89.1092758178711
"2006-03-08",89.29731750488281
"2006-03-09",88.69847869873047
"2006-03-10",89.54100799560547
"2006-03-13",89.70816040039062
"2006-03-14",90.64818572998047
"2006-03-15",91.05207061767578
"2006-03-16",91.24006652832031
"2006-03-17",91.31627655029297
"2006-03-20",91.16947174072266
"2006-03-21",90.59620666503906
"2006-03-22",91.14849853515625
"2006-03-23",90.9597396850586
"2006-03-24",91.02961730957031
"2006-03-27",90.89678955078125
"2006-03-28",90.33750915527344
"2006-03-29",90.90380859375
"2006-03-30",90.74301147460938
"2006-03-31",90.76397705078125
"2006-04-03",90.6940689086914
"2006-04-04",91.27433776855469
"2006-04-05",91.58892822265625
"2006-04-06",91.4910659790039
"2006-04-07",90.56124114990234
"2006-04-10",90.70106506347656
"2006-04-11",89.93206787109375
"2006-04-12",90.09982299804688
"2006-04-13",89.98101806640625
"2006-04-17",89.94602966308594
"2006-04-18",91.37220001220703
"2006-04-19",91.54698181152344
"2006-04-20",91.67279815673828
"2006-04-21",91.68680572509766
"2006-04-24",91.51901245117188
"2006-04-25",91.14151763916016
"2006-04-26",91.16246795654297
"2006-04-27",91.6028823852539
"2006-04-28",91.91048431396484
"2006-05-01",91.16246795654297
"2006-05-02",91.84757995605469
"2006-05-03",91.50501251220703
"2006-05-04",91.83362579345703
"2006-05-05",92.64456176757812
"2006-05-08",92.53269958496094
"2006-05-09",92.7144775390625
"2006-05-10",92.66554260253906
"2006-05-11",91.54698181152344
"2006-05-12",90.35153198242188
"2006-05-15",90.53325653076172
"2006-05-16",90.40046691894531
"2006-05-17",88.68065643310547
"2006-05-18",88.2332534790039
"2006-05-19",88.85545349121094
"2006-05-22",88.17733001708984
"2006-05-23",87.50617980957031
"2006-05-24",88.20530700683594
"2006-05-25",89.29589080810547
"2006-05-26",89.75028228759766
"2006-05-30",88.15635681152344
"2006-05-31",89.1420669555664
"2006-06-01",89.99496459960938
"2006-06-02",90.18373107910156
"2006-06-05",88.86942291259766
"2006-06-06",88.65269470214844
"2006-06-07",87.9885482788086
"2006-06-08",87.91166687011719
"2006-06-09",87.63201141357422
"2006-06-12",86.68128204345703
"2006-06-13",85.67455291748047
"2006-06-14",86.33869934082031
"2006-06-15",88.17031860351562
"2006-06-16",87.52784729003906
"2006-06-19",86.83969116210938
"2006-06-20",87.13460540771484
"2006-06-21",87.7806167602539
"2006-06-22",87.3943862915039
"2006-06-23",87.38036346435547
"2006-06-26",87.76656341552734
"2006-06-27",87.00820922851562
"2006-06-28",87.59803771972656
"2006-06-29",89.3675308227539
"2006-06-30",89.37454986572266
"2006-07-03",89.73973083496094
"2006-07-05",89.22711181640625
"2006-07-06",89.48696899414062
"2006-07-07",88.90409851074219
"2006-07-10",89.07262420654297
"2006-07-11",89.46589660644531
"2006-07-12",88.51089477539062
"2006-07-13",87.07139587402344
"2006-07-14",86.7343521118164
"2006-07-17",86.60792541503906
"2006-07-18",87.05034637451172
"2006-07-19",88.25813293457031
"2006-07-20",87.65421295166016
"2006-07-21",87.0362777709961
"2006-07-24",88.62324523925781
"2006-07-25",88.93924713134766
"2006-07-26",89.05863189697266
"2006-07-27",88.97432708740234
"2006-07-28",89.86609649658203
"2006-07-31",89.77482604980469
"2006-08-01",89.33245086669922
"2006-08-02",89.93633270263672
"2006-08-03",90.17509460449219
"2006-08-04",90.02062225341797
"2006-08-07",89.80996704101562
"2006-08-08",89.46589660644531
"2006-08-09",89.16394805908203
"2006-08-10",89.43780517578125
"2006-08-11",89.18497467041016
"2006-08-14",89.25524139404297
"2006-08-15",90.32254028320312
"2006-08-16",91.07386016845703
"2006-08-17",91.30560302734375
"2006-08-18",91.76904296875
"2006-08-21",91.37580108642578
"2006-08-22",91.3687515258789
"2006-08-23",91.1159896850586
"2006-08-24",91.03876495361328
"2006-08-25",91.151123046875
"2006-08-28",91.58646392822266
"2006-08-29",91.69178771972656
"2006-08-30",91.74798583984375
"2006-08-31",91.73394012451172
"2006-09-01",92.28166961669922
"2006-09-05",92.45720672607422
"2006-09-06",91.6426773071289
"2006-09-07",91.22134399414062
"2006-09-08",91.48112487792969
"2006-09-11",91.57244110107422
"2006-09-12",92.47123718261719
"2006-09-13",92.84341430664062
"2006-09-14",92.85037994384766
"2006-09-15",93.06834411621094
"2006-09-18",93.1953125
"2006-09-19",92.96257019042969
"2006-09-20",93.45623016357422
"2006-09-21",93.0048599243164
"2006-09-22",92.72272491455078
"2006-09-25",93.43509674072266
"2006-09-26",94.21092224121094
"2006-09-27",94.32376861572266
"2006-09-28",94.28846740722656
"2006-09-29",94.21092224121094
"2006-10-02",93.85826873779297
"2006-10-03",94.05574798583984
"2006-10-04",95.15596771240234
"2006-10-05",95.33931732177734
"2006-10-06",95.21946716308594
"2006-10-09",95.27587127685547
"2006-10-10",95.40283203125
"2006-10-11",95.28995513916016
"2006-10-12",96.11512756347656
"2006-10-13",96.36196899414062
"2006-10-16",96.5101089477539
"2006-10-17",96.20679473876953
"2006-10-18",96.33380126953125
"2006-10-19",96.48892974853516
"2006-10-20",96.5101089477539
"2006-10-23",96.95443725585938
"2006-10-24",97.24360656738281
"2006-10-25",97.57505798339844
"2006-10-26",97.87833404541016
"2006-10-27",97.26473999023438
"2006-10-30",97.19420623779297
"2006-10-31",97.18009185791016
"2006-11-01",96.52423095703125
"2006-11-02",96.46778869628906
"2006-11-03",96.29851531982422
"2006-11-06",97.38465881347656
"2006-11-07",97.75843048095703
"2006-11-08",97.97000885009766
"2006-11-09",97.45516967773438
"2006-11-10",97.49747467041016
"2006-11-13",97.73728942871094
"2006-11-14",98.47077178955078
"2006-11-15",98.75287628173828
"2006-11-16",99.00680541992188
"2006-11-17",99.03500366210938
"2006-11-20",99.09138488769531
"2006-11-21",99.19015502929688
"2006-11-22",99.38764953613281
"2006-11-24",98.98564147949219
"2006-11-27",97.6244125366211
"2006-11-28",98.04759216308594
"2006-11-29",99.07023620605469
"2006-11-30",99.11257934570312
"2006-12-01",98.89396667480469
"2006-12-04",99.64856719970703
"2006-12-05",100.07881927490234
"2006-12-06",99.99417877197266
"2006-12-07",99.55686950683594
"2006-12-08",99.74026489257812
"2006-12-11",100.02946472167969
"2006-12-12",99.95185089111328
"2006-12-13",100.0576171875
"2006-12-14",100.93922424316406
"2006-12-15",100.94850158691406
"2006-12-18",100.67185974121094
"2006-12-19",100.86335754394531
"2006-12-20",100.80661010742188
"2006-12-21",100.43785095214844
"2006-12-22",99.82084655761719
"2006-12-26",100.40950775146484